BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by RE MAX Real Estate Professionals,Multi-family home for sale,2100000,3,8.0,7984.0,248 New York Ave Apt 8,"Brooklyn, NY 11216","248 New York Ave Apt 8Brooklyn, NY 11216",New York,Kings County,Brooklyn,Crown Heights,248,"248 New York Ave Apartment 8, Brooklyn, NY 11216, USA",40.671868,-73.947826
Brokered by PEERLESS PROPERTIES CORP.,Pending,329000,2,2.0,1200.0,1750 E 14th St Apt 6B,"Brooklyn, NY 11229","1750 E 14th St Apt 6BBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1750,"1750 E 14th St #6b, Brooklyn, NY 11229, USA",40.6068155,-73.9592184
Brokered by Keller Williams NYC,Condo for sale,2395000,4,3.0,2155.0,42 Saint Marks Pl Apt 1,"Brooklyn, NY 11217","42 Saint Marks Pl Apt 1Brooklyn, NY 11217",New York,Kings County,Brooklyn,Boerum Hill,42,"42 St Marks Pl APT 1, Brooklyn, NY 11217, USA",40.6820512,-73.9811684
Brokered by Spire Group Inc.- Main Office,Condo for sale,780000,3,1.0,2184.207862,550 Vanderbilt Ave Apt 511,"Brooklyn, NY 11238","550 Vanderbilt Ave Apt 511Brooklyn, NY 11238",New York,Kings County,Brooklyn,Prospect Heights,550,"550 Vanderbilt Ave Apartment 511, Brooklyn, NY 11238, USA",40.6807067,-73.96822
Brokered by Corcoran Brooklyn Heights,Condo for sale,1075000,2,2.0,1144.0,1222 Putnam Ave # 4A,"Brooklyn, NY 11221","1222 Putnam Ave # 4ABrooklyn, NY 11221",New York,Kings County,Brooklyn,Bushwick,1222,"1222 Putnam Ave #4a, Brooklyn, NY 11221, USA",40.6912454,-73.9154184
Brokered by Corcoran Brooklyn Heights,Condo for sale,1075000,2,2.0,1144.0,1222 Putnam Ave # 4A,"Brooklyn, NY 11221","1222 Putnam Ave # 4ABrooklyn, NY 11221",New York,Kings County,Brooklyn,Bushwick,1222,"1222 Putnam Ave #4a, Brooklyn, NY 11221, USA",40.6912454,-73.9154184
Brokered by Douglas Elliman - 575 Madison Ave,Condo for sale,750000,1,1.0,592.0,250 Manhattan Ave Unit 3R,"Brooklyn, NY 11211","250 Manhattan Ave Unit 3RBrooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,250,"250 Manhattan Ave #3r, Brooklyn, NY 11211, USA",40.7120018,-73.9453832
Brokered by Corcoran Bedford Stuyvesant,Condo for sale,595000,1,1.0,556.0,68 Eldert St # 4C,"Brooklyn, NY 11207","68 Eldert St # 4CBrooklyn, NY 11207",New York,Kings County,Brooklyn,Bushwick,68,"68 Eldert St #4c, Brooklyn, NY 11207, USA",40.6869771,-73.9126141
Brokered by Ben Bay Rlty Of Marine Pk Llc,Co-op for sale,259000,1,1.0,570.0,160 72nd St Apt 791,"Brooklyn, NY 11209","160 72nd St Apt 791Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,160,"160 72nd St Apt 791, Brooklyn, NY 11209, USA",40.6343667,-74.0311335
Brokered by KORR REALTY,Condo for sale,749999,3,3.0,1602.0,1906 Bergen Ave Unit 9A,"Brooklyn, NY 11234","1906 Bergen Ave Unit 9ABrooklyn, NY 11234",New York,Kings County,Brooklyn,Bergen Beach,1906,"1906 Bergen Ave #9a, Brooklyn, NY 11234, USA",40.625366,-73.908929
Brokered by J. Sikar Realty,Co-op for sale,319000,1,1.0,750.0,2928 W 5th St Apt 11S,"Brooklyn, NY 11224","2928 W 5th St Apt 11SBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,2928,"2928 W 5th St #11d, Brooklyn, NY 11224, USA",40.5781785,-73.9733314
Brokered by Douglas Elliman - 1995 Broadway,Condo for sale,1695000,3,2.0,1827.0,475 Sterling Pl Apt 1B,"Brooklyn, NY 11238","475 Sterling Pl Apt 1BBrooklyn, NY 11238",New York,Kings County,Brooklyn,Crown Heights,475,"475 Sterling Pl #1b, Brooklyn, NY 11238, USA",40.6745841,-73.9623868
Brokered by EXP Realty,Condo for sale,459000,1,1.0,548.0,3031 Brighton 5th St Unit 3C,"Brooklyn, NY 11235","3031 Brighton 5th St Unit 3CBrooklyn, NY 11235",New York,Kings County,Brooklyn,Brighton Beach,3031,"3031 Brighton 5th St #3c, Brooklyn, NY 11235, USA",40.5786264,-73.9626111
Brokered by REAL NEW YORK - Lower East Side,Condo for sale,989000,3,1.0,930.0,282A Nassau Ave Apt 3A,"Brooklyn, NY 11222","282A Nassau Ave Apt 3ABrooklyn, NY 11222",New York,Kings County,Brooklyn,Greenpoint,282A,"282A Nassau Ave #3a, Brooklyn, NY 11222, USA",40.7259961,-73.9393987
Brokered by ES Realty Eva Shammah LLC,Co-op for sale,225000,1,1.0,622.0,387 Avenue S Apt 1F,"Brooklyn, NY 11223","387 Avenue S Apt 1FBrooklyn, NY 11223",New York,Kings County,Brooklyn,Gravesend,387,"387 Ave. S #1f, Brooklyn, NY 11223, USA",40.6022749,-73.9711068
Brokered by BERGEN BASIN REALTY,Land for sale,1499000,3,2.3738608579684373,2184.207862,449 Mayfair Dr S Lot 9,"Brooklyn, NY 11234","449 Mayfair Dr S Lot 9Brooklyn, NY 11234",New York,Kings County,Brooklyn,Mill Basin,449,"449 Mayfair Dr S #9, Brooklyn, NY 11234, USA",40.6074231,-73.9078973
Brokered by Corcoran Brooklyn Heights,Pending,225000,3,1.0,2184.207862,100 Remsen St Apt 1E,"Brooklyn, NY 11201","100 Remsen St Apt 1EBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,100,"100 Remsen St #1e, Brooklyn, NY 11201, USA",40.6939582,-73.9943695
Brokered by COMPASS,Condo for sale,2800000,3,3.0,3341.0,429 Kent Ave Unit L65,"Brooklyn, NY 11249","429 Kent Ave Unit L65Brooklyn, NY 11249",New York,Kings County,Brooklyn,Southside,429,"429 Kent Ave #65, Brooklyn, NY 11249, USA",40.7096014,-73.9682173
Brokered by Boroughs Realty Llc,Co-op for sale,349999,2,1.0,873.0,3235 Emmons Ave Apt 721,"Brooklyn, NY 11235","3235 Emmons Ave Apt 721Brooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,3235,"3235 Emmons Ave Apt 721, Brooklyn, NY 11235, USA",40.5844399,-73.9316116
Brokered by EXIT REALTY PROFESSIONALS,Condo for sale,815000,3,2.0,1039.0,168 Avenue P Apt 8A,"Brooklyn, NY 11204","168 Avenue P Apt 8ABrooklyn, NY 11204",New York,Kings County,Brooklyn,Gravesend,168,"168 Avenue P #8a, Brooklyn, NY 11223, USA",40.6075821,-73.981924
Brokered by Ashford Homes LLC,Co-op for sale,478000,1,1.0,750.0,145 72nd St Apt A11,"Brooklyn, NY 11209","145 72nd St Apt A11Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,145,"145 72nd St Apt A11, Brooklyn, NY 11209, USA",40.6347771,-74.0316533
Brokered by TOP NEST INC,Condo for sale,534900,1,1.0,654.0,2517 Voorhies Ave Unit 1H,"Brooklyn, NY 11235","2517 Voorhies Ave Unit 1HBrooklyn, NY 11235",New York,Kings County,Brooklyn,Sheepshead Bay,2517,"2517 Voorhies Ave #1h, Brooklyn, NY 11235, USA",40.5869857,-73.9434887
Brokered by Corcoran Park Slope,Pending,1500000,3,2.0,2184.207862,95 Pierrepont St # 1CD,"Brooklyn, NY 11201","95 Pierrepont St # 1CDBrooklyn, NY 11201",New York,Kings County,Brooklyn,Brooklyn Heights,95,"95 Pierrepont St #1c, Brooklyn, NY 11201, USA",40.6955436,-73.9936975
Brokered by Corcoran Park Slope,Condo for sale,1650000,2,2.0,1168.0,162 S Portland Ave Unit 2,"Brooklyn, NY 11217","162 S Portland Ave Unit 2Brooklyn, NY 11217",New York,Kings County,Brooklyn,Fort Greene,162,"162 S Portland Ave Unit 2, Brooklyn, NY 11217, USA",40.684488,-73.974384
Brokered by COMPASS,Condo for sale,1575000,1,2.0,1494.0,30 Main St Apt 4D,"Brooklyn, NY 11201","30 Main St Apt 4DBrooklyn, NY 11201",New York,Kings County,Brooklyn,Dumbo,30,"30 Main St #4d, Brooklyn, NY 11201, USA",40.702988,-73.9907803
Brokered by COMPASS,Co-op for sale,399000,1,1.0,681.0,138 71st St Apt A14,"Brooklyn, NY 11209","138 71st St Apt A14Brooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,138,"138 71st St Apt A14, Brooklyn, NY 11209, USA",40.6351164,-74.0311609
Brokered by COMPASS,Pending,700000,2,2.0,1110.0,1769 E 13th St Apt 6B,"Brooklyn, NY 11229","1769 E 13th St Apt 6BBrooklyn, NY 11229",New York,Kings County,Brooklyn,Homecrest,1769,"1769 E 13th St #6b, Brooklyn, NY 11229, USA",40.6062808,-73.9595399
Brokered by RE MAX Edge,Co-op for sale,375000,1,1.0,920.0,9707 4th Ave Apt 3D,"Brooklyn, NY 11209","9707 4th Ave Apt 3DBrooklyn, NY 11209",New York,Kings County,Brooklyn,Fort Hamilton,9707,"9707 4th Ave #3d, Brooklyn, NY 11209, USA",40.614285,-74.0315729
Brokered by Corcoran Brooklyn Heights,Condo for sale,849000,2,2.0,937.0,733 Ocean Pkwy # 7C,"Brooklyn, NY 11230","733 Ocean Pkwy # 7CBrooklyn, NY 11230",New York,Kings County,Brooklyn,Kensington,733,"733 Ocean Pkwy #7c, Brooklyn, NY 11230, USA",40.6305676,-73.9713098
Brokered by Corcoran Westside Columbus,Condo for sale,995000,1,1.0,971.0,856 Washington Ave Apt 6C,"Brooklyn, NY 11238","856 Washington Ave Apt 6CBrooklyn, NY 11238",New York,Kings County,Brooklyn,Prospect Heights,856,"856 Washington Ave #6c, Brooklyn, NY 11238, USA",40.6725244,-73.9631215
Brokered by Diamond Real Inc,Co-op for sale,519000,2,1.0,1100.0,2 W End Ave Unit L4,"Brooklyn, NY 11235","2 W End Ave Unit L4Brooklyn, NY 11235",New York,Kings County,Brooklyn,Manhattan Beach,2,"2 West End Ave Apt 4l, Brooklyn, NY 11235, USA",40.5813269,-73.9541649
Brokered by Diamond Real Inc,Co-op for sale,519000,2,1.0,1100.0,2 W End Ave Unit L4,"Brooklyn, NY 11235","2 W End Ave Unit L4Brooklyn, NY 11235",New York,Kings County,Brooklyn,Manhattan Beach,2,"2 West End Ave Apt 4l, Brooklyn, NY 11235, USA",40.5813269,-73.9541649
Brokered by Corcoran Westside Columbus,Condo for sale,995000,1,1.0,971.0,856 Washington Ave Apt 6C,"Brooklyn, NY 11238","856 Washington Ave Apt 6CBrooklyn, NY 11238",New York,Kings County,Brooklyn,Prospect Heights,856,"856 Washington Ave #6c, Brooklyn, NY 11238, USA",40.6725244,-73.9631215
Brokered by COMPASS,Condo for sale,1195000,1,2.0,1330.0,214 N 11th St Apt 1B,"Brooklyn, NY 11211","214 N 11th St Apt 1BBrooklyn, NY 11211",New York,Kings County,Brooklyn,Williamsburg,214,"214 N 11th St #1b, Brooklyn, NY 11211, USA",40.7187183,-73.9533885
Brokered by Corcoran Westside Columbus,Condo for sale,995000,1,1.0,971.0,856 Washington Ave Apt 6C,"Brooklyn, NY 11238","856 Washington Ave Apt 6CBrooklyn, NY 11238",New York,Kings County,Brooklyn,Prospect Heights,856,"856 Washington Ave #6c, Brooklyn, NY 11238, USA",40.6725244,-73.9631215
NoBroker,Co-op for sale,189000,3,1.0,300.0,460 Ovington Ave Apt 2H,"Brooklyn, NY 11209","460 Ovington Ave Apt 2HBrooklyn, NY 11209",New York,Kings County,Brooklyn,Bay Ridge,460,"460 Ovington Ave #2h, Brooklyn, NY 11209, USA",40.6327714,-74.022251
Brokered by Nest Seekers Bedford- Stuyvesant,Co-op for sale,370000,1,1.0,680.0,850 Saint Marks Ave Apt 2J,"Brooklyn, NY 11213","850 Saint Marks Ave Apt 2JBrooklyn, NY 11213",New York,Kings County,Brooklyn,Crown Heights,850,"850 St Marks Ave #2j, Brooklyn, NY 11213, USA",40.6747162,-73.944828
Brokered by COMPASS,Condo for sale,2500000,2,2.0,1111.0,49 N 8th St Apt 6E,"Brooklyn, NY 11249","49 N 8th St Apt 6EBrooklyn, NY 11249",New York,Kings County,Brooklyn,Williamsburg,49,"49 N 8th St #6e, Brooklyn, NY 11249, USA",40.7208528,-73.9609091
Brokered by Nyc Realty Brokers Llc,Co-op for sale,349000,1,1.0,750.0,460 Neptune Ave Apt 14O,"Brooklyn, NY 11224","460 Neptune Ave Apt 14OBrooklyn, NY 11224",New York,Kings County,Brooklyn,Coney Island,460,"460 Neptune Ave #14a, Brooklyn, NY 11224, USA",40.579147,-73.9709488
